AcademicYear,Stu_deID,School_deID,GradeLevel,DOB,TestAge,StudentGender,StudentEthnicity,Special_Education,Homeless,SocioEconomically,TestDayName,TestDate,OverallScore,OverallLevel,ExpectedAttendanceDays,DaysAttended,AttendedPct,EnrolledPct,GradeEnrolledPct,GradeAttendedPct,TeacherGender,TeacherTotalYearsOfService,TeacherEthnicity
2021-2022,3590,9,2,2014-08-19,7.781131713861338,M,Hispanic,N,N,Y,Tuesday,2022-05-31,1451,2,170.0,158.0,0.9294117647058824,0.9444444444444444,2.9444444444444446,2.9294117647058826,F,26,White
2021-2022,521,0,5,2011-01-02,11.296604310834583,M,Hispanic,N,N,N,Wednesday,2022-04-20,1581,4,170.0,157.0,0.9235294117647059,0.9444444444444444,5.944444444444445,5.923529411764706,F,8,White
2021-2022,522,2,5,2011-08-25,10.540941976905755,F,Hispanic,N,N,N,Thursday,2022-03-10,1542,3,170.0,156.0,0.9176470588235294,0.9444444444444444,5.944444444444445,5.91764705882353,F,19,Filipino
2021-2022,4548,2,0,2016-03-15,6.176718207766073,F,Hispanic,N,N,Y,Thursday,2022-05-19,1464,3,170.0,155.0,0.9117647058823529,0.9444444444444444,0.9444444444444444,0.9117647058823529,F,3,White
2021-2022,525,6,4,2011-04-11,10.888656166793295,F,Hispanic,N,N,Y,Tuesday,2022-03-01,1503,3,170.0,144.0,0.8470588235294118,0.9444444444444444,4.944444444444445,4.847058823529411,F,25,Hispanic
2021-2022,3004,1,3,2013-06-15,8.71475800324442,M,Hispanic,N,N,Y,Thursday,2022-03-03,1498,3,170.0,142.0,0.8352941176470589,0.9444444444444444,3.9444444444444446,3.835294117647059,F,17,Hispanic
2021-2022,4085,1,1,2015-02-09,7.249977754505569,M,Hispanic,Y,N,Y,Wednesday,2022-05-11,1377,1,170.0,156.0,0.9176470588235294,0.9444444444444444,1.9444444444444444,1.9176470588235293,F,20,White
2021-2022,3591,6,1,2014-11-26,7.381397290841017,F,Hispanic,N,N,Y,Thursday,2022-04-14,1480,3,170.0,150.0,0.8823529411764706,0.9444444444444444,1.9444444444444444,1.8823529411764706,F,8,Hispanic
2021-2022,529,7,5,2011-08-17,10.66140988521325,F,Hispanic,N,N,Y,Friday,2022-04-15,1511,2,170.0,150.0,0.8823529411764706,0.9444444444444444,5.944444444444445,5.882352941176471,F,4,White
2021-2022,531,2,4,2012-02-09,10.080973599731685,M,Hispanic,N,N,Y,Thursday,2022-03-10,1511,3,170.0,148.0,0.8705882352941177,0.9444444444444444,4.944444444444445,4.870588235294118,F,24,White
2021-2022,3592,7,1,2014-11-13,7.466272408057661,M,Hispanic,N,N,Y,Monday,2022-05-02,1456,3,170.0,133.0,0.7823529411764706,0.9444444444444444,1.9444444444444444,1.7823529411764705,F,15,Hispanic
2021-2022,3005,5,3,2013-04-03,8.950218005845432,F,Filipino,N,N,Y,Wednesday,2022-03-16,1515,3,170.0,164.0,0.9647058823529412,0.9444444444444444,3.9444444444444446,3.9647058823529413,M,26,Filipino
2021-2022,532,3,4,2012-03-11,10.168586623955317,M,Hispanic,N,N,N,Thursday,2022-05-12,1548,3,170.0,118.0,0.6941176470588235,0.9444444444444444,4.944444444444445,4.694117647058824,F,19,Hispanic
2021-2022,4086,4,4,2011-11-28,10.49439755778695,F,Hispanic,N,Y,Y,Friday,2022-05-27,1444,1,170.0,134.0,0.788235294117647,0.9444444444444444,4.944444444444445,4.788235294117647,F,13,Hispanic
2021-2022,3007,2,3,2013-03-01,9.02414149503412,M,Hispanic,N,Y,Y,Thursday,2022-03-10,1503,3,170.0,163.0,0.9588235294117647,0.9444444444444444,3.9444444444444446,3.958823529411765,F,6,White
2021-2022,537,9,4,2011-12-22,10.198703601032191,F,Hispanic,N,N,Y,Friday,2022-03-04,1492,2,170.0,147.0,0.8647058823529412,0.9444444444444444,4.944444444444445,4.864705882352942,M,22,Hispanic
2021-2022,4088,8,1,2015-04-23,7.074751706058303,F,Hispanic,N,N,N,Friday,2022-05-20,1520,4,167.0,142.0,0.8502994011976048,0.9277777777777778,1.9277777777777778,1.8502994011976048,F,15,Hispanic
2021-2022,3595,5,5,2011-05-26,10.78735360753472,M,Hispanic,Y,N,Y,Wednesday,2022-03-09,1473,2,170.0,152.0,0.8941176470588236,0.9444444444444444,5.944444444444445,5.894117647058824,F,29,White
2021-2022,548,0,5,2011-03-08,11.124116169394307,F,Hispanic,N,N,N,Friday,2022-04-22,1543,3,170.0,143.0,0.8411764705882353,0.9444444444444444,5.944444444444445,5.841176470588235,F,21,White
2021-2022,4090,3,1,2015-06-17,6.899525657611039,M,Hispanic,N,N,Y,Wednesday,2022-05-11,1436,2,170.0,142.0,0.8352941176470589,0.9444444444444444,1.9444444444444444,1.835294117647059,F,12,White
2021-2022,4091,1,1,2015-07-09,6.833815889443315,M,Hispanic,N,N,Y,Monday,2022-05-09,1394,1,170.0,152.0,0.8941176470588236,0.9444444444444444,1.9444444444444444,1.8941176470588235,F,10,Hispanic
2021-2022,556,0,4,2012-08-29,9.640170571606536,M,Hispanic,Y,N,Y,Wednesday,2022-04-20,1561,4,170.0,165.0,0.9705882352941176,0.9444444444444444,4.944444444444445,4.970588235294118,F,26,Hispanic
2021-2022,3598,2,2,2014-06-19,7.926240785231729,F,Hispanic,N,N,Y,Monday,2022-05-23,1517,3,170.0,166.0,0.9764705882352941,0.9444444444444444,2.9444444444444446,2.976470588235294,F,20,Hispanic
2021-2022,3011,5,2,2013-10-20,8.580600559901983,F,Hispanic,N,N,N,Friday,2022-05-20,1471,3,170.0,160.0,0.9411764705882353,0.9444444444444444,2.9444444444444446,2.9411764705882355,F,16,Hispanic
2021-2022,559,1,4,2012-02-20,10.143945460892422,F,Hispanic,Y,N,Y,Wednesday,2022-04-13,1453,1,170.0,164.0,0.9647058823529412,0.9444444444444444,4.944444444444445,4.964705882352941,F,17,Hispanic
2021-2022,3014,3,2,2013-09-17,8.646310328069706,F,Hispanic,N,N,Y,Wednesday,2022-05-11,1456,2,170.0,141.0,0.8294117647058824,0.9444444444444444,2.9444444444444446,2.8294117647058825,F,22,Hispanic
2021-2022,4377,8,0,2015-09-20,6.617521235891223,F,White,N,N,Y,Tuesday,2022-05-03,1407,2,170.0,160.0,0.9411764705882353,0.9444444444444444,0.9444444444444444,0.9411764705882353,F,4,Hispanic
2021-2022,562,2,6,2009-10-08,12.575206883098216,M,Nat Hwiin/Othr Pac Islndr,Y,N,Y,Friday,2022-05-06,1464,1,170.0,157.0,0.9235294117647059,0.9444444444444444,6.944444444444445,6.923529411764706,F,4,White
2021-2022,3017,3,4,2012-06-06,9.77980382896295,M,Hispanic,N,N,N,Friday,2022-03-18,1505,3,170.0,159.0,0.9352941176470588,0.9444444444444444,4.944444444444445,4.935294117647059,F,19,Hispanic
2021-2022,3604,0,2,2014-06-23,7.896123808154856,M,Hispanic,N,N,Y,Monday,2022-05-16,1636,4,170.0,157.0,0.9235294117647059,0.9444444444444444,2.9444444444444446,2.923529411764706,F,24,Hispanic
2021-2022,564,6,4,2012-02-20,10.031691273605892,M,Hispanic,N,N,Y,Thursday,2022-03-03,1538,3,170.0,146.0,0.8588235294117647,0.9444444444444444,4.944444444444445,4.858823529411764,F,25,Hispanic
2021-2022,4549,2,0,2016-04-03,6.1466012306892,F,Hispanic,N,N,N,Friday,2022-05-27,1426,3,170.0,129.0,0.7588235294117647,0.9444444444444444,0.9444444444444444,0.7588235294117647,F,5,Hispanic
2021-2022,3019,7,3,2013-02-20,9.163774752390536,F,Hispanic,N,N,Y,Thursday,2022-04-21,1543,4,170.0,157.0,0.9235294117647059,0.9444444444444444,3.9444444444444446,3.923529411764706,F,7,Hispanic
2021-2022,566,6,3,2012-10-30,9.3390008008378,M,Hispanic,N,Y,Y,Thursday,2022-03-03,1539,4,170.0,151.0,0.888235294117647,0.9444444444444444,3.9444444444444446,3.888235294117647,F,22,Hispanic
2021-2022,567,4,5,2011-01-06,11.299342217841572,M,Hispanic,N,N,Y,Monday,2022-04-25,1644,4,170.0,155.0,0.9117647058823529,0.9444444444444444,5.944444444444445,5.911764705882353,F,3,Hispanic
2021-2022,3020,8,3,2013-07-11,8.646310328069706,M,Filipino,N,N,Y,Friday,2022-03-04,1483,2,170.0,167.0,0.9823529411764705,0.9444444444444444,3.9444444444444446,3.9823529411764707,F,17,Hispanic
2021-2022,569,1,5,2010-11-19,11.299342217841572,F,Hispanic,N,N,Y,Tuesday,2022-03-08,1605,4,170.0,165.0,0.9705882352941176,0.9444444444444444,5.944444444444445,5.970588235294118,F,12,White
2021-2022,3022,1,6,2010-03-01,12.005722225644606,F,Hispanic,N,N,N,Thursday,2022-03-03,1521,3,170.0,166.0,0.9764705882352941,0.9444444444444444,6.944444444444445,6.976470588235294,F,19,Hispanic
2021-2022,3605,5,5,2011-01-08,11.165184774499133,F,Hispanic,N,N,Y,Wednesday,2022-03-09,1531,3,170.0,160.0,0.9411764705882353,0.9444444444444444,5.944444444444445,5.9411764705882355,F,29,White
2021-2022,3606,8,2,2014-07-02,7.879696366112925,M,Filipino,N,N,N,Thursday,2022-05-19,1449,2,170.0,168.0,0.9882352941176471,0.9444444444444444,2.9444444444444446,2.988235294117647,F,22,Filipino
2021-2022,4092,4,1,2014-11-08,7.5593612462952695,F,Hispanic,N,Y,Y,Tuesday,2022-05-31,1368,1,170.0,142.0,0.8352941176470589,0.9444444444444444,1.9444444444444444,1.835294117647059,F,20,Hispanic
2021-2022,4093,8,0,2015-11-28,6.450508908464924,F,White,N,N,Y,Wednesday,2022-05-11,1507,4,170.0,153.0,0.9,0.9444444444444444,0.9444444444444444,0.9,F,4,Hispanic
2021-2022,3023,3,2,2013-09-17,8.646310328069706,M,Hispanic,N,N,Y,Wednesday,2022-05-11,1386,1,170.0,142.0,0.8352941176470589,0.9444444444444444,2.9444444444444446,2.835294117647059,F,22,Hispanic
2021-2022,3607,6,2,2014-01-28,8.304071952196143,M,Hispanic,Y,N,Y,Thursday,2022-05-19,1561,4,170.0,159.0,0.9352941176470588,0.9444444444444444,2.9444444444444446,2.935294117647059,F,6,Hispanic
2021-2022,4094,5,1,2015-04-28,7.050110542995407,M,Hispanic,N,N,Y,Monday,2022-05-16,1421,2,170.0,163.0,0.9588235294117647,0.9444444444444444,1.9444444444444444,1.9588235294117649,F,3,White
2021-2022,574,2,4,2012-02-18,10.132993832864466,M,Hispanic,N,N,Y,Thursday,2022-04-07,1542,3,170.0,158.0,0.9294117647058824,0.9444444444444444,4.944444444444445,4.929411764705883,M,25,White
2021-2022,4095,4,4,2011-10-18,10.519038720849846,F,Hispanic,N,N,Y,Monday,2022-04-25,1420,1,170.0,135.0,0.7941176470588235,0.9444444444444444,4.944444444444445,4.794117647058823,F,13,Hispanic
2021-2022,577,4,4,2012-05-18,9.785279642976926,M,Hispanic,N,N,Y,Tuesday,2022-03-01,1524,3,170.0,163.0,0.9588235294117647,0.9444444444444444,4.944444444444445,4.958823529411765,M,25,White
2021-2022,4550,4,0,2016-01-20,6.338254721178395,F,Hispanic,N,N,Y,Monday,2022-05-23,1552,4,170.0,164.0,0.9647058823529412,0.9444444444444444,0.9444444444444444,0.9647058823529412,F,20,Hispanic
2021-2022,578,3,6,2010-08-29,11.543015941463548,M,Hispanic,N,Y,Y,Tuesday,2022-03-15,1481,2,170.0,133.0,0.7823529411764706,0.9444444444444444,6.944444444444445,6.7823529411764705,F,4,Hispanic
2021-2022,4551,5,0,2015-12-29,6.360157977234303,F,Hispanic,Y,N,Y,Monday,2022-05-09,1424,3,170.0,153.0,0.9,0.9444444444444444,0.9444444444444444,0.9,F,12,White
2021-2022,580,6,4,2011-12-16,10.206917322053156,M,Hispanic,N,N,Y,Tuesday,2022-03-01,1517,3,170.0,160.0,0.9411764705882353,0.9444444444444444,4.944444444444445,4.9411764705882355,F,11,Hispanic
2021-2022,3608,2,1,2014-10-19,7.61411938643504,M,Filipino,N,N,Y,Tuesday,2022-05-31,1419,2,170.0,123.0,0.7235294117647059,0.9444444444444444,1.9444444444444444,1.723529411764706,F,20,White
2021-2022,4098,2,1,2015-08-19,6.762630307261614,F,Hispanic,N,N,Y,Tuesday,2022-05-24,1416,2,170.0,162.0,0.9529411764705882,0.9444444444444444,1.9444444444444444,1.9529411764705882,F,12,Hispanic
2021-2022,4552,4,0,2016-06-02,5.963161461220969,M,Hispanic,N,N,Y,Friday,2022-05-20,1329,1,170.0,170.0,1.0,0.9444444444444444,0.9444444444444444,0.999999,M,15,White
2021-2022,4099,3,1,2015-03-31,7.115820311163131,M,Hispanic,N,N,Y,Thursday,2022-05-12,1442,2,170.0,141.0,0.8294117647058824,0.9444444444444444,1.9444444444444444,1.8294117647058825,F,16,White
2021-2022,586,7,6,2010-03-23,12.060480365784375,F,Hispanic,N,N,Y,Thursday,2022-04-14,1508,2,170.0,163.0,0.9588235294117647,0.9444444444444444,6.944444444444445,6.958823529411765,M,22,Hispanic
2021-2022,3610,6,2,2013-12-31,8.336926836280005,M,Hispanic,Y,N,Y,Tuesday,2022-05-03,1452,2,170.0,147.0,0.8647058823529412,0.9444444444444444,2.9444444444444446,2.864705882352941,F,25,Hispanic
2021-2022,3611,1,2,2014-07-11,7.85231729604304,M,Hispanic,N,N,Y,Wednesday,2022-05-18,1484,3,170.0,160.0,0.9411764705882353,0.9444444444444444,2.9444444444444446,2.9411764705882355,F,17,Hispanic
2021-2022,595,6,6,2009-11-01,12.337008973490216,F,Hispanic,N,N,Y,Friday,2022-03-04,1513,2,170.0,168.0,0.9882352941176471,0.9444444444444444,6.944444444444445,6.988235294117647,M,19,Hispanic
2021-2022,596,3,3,2012-11-03,9.366379870907684,F,Hispanic,N,N,Y,Thursday,2022-03-17,1478,2,170.0,155.0,0.9117647058823529,0.9444444444444444,3.9444444444444446,3.911764705882353,F,38,White
2021-2022,599,0,6,2010-07-26,11.74014524596672,F,Hispanic,Y,Y,Y,Friday,2022-04-22,1540,3,170.0,131.0,0.7705882352941177,0.9444444444444444,6.944444444444445,6.770588235294118,M,22,White
2021-2022,4100,7,1,2015-06-24,6.8666707735271775,M,Hispanic,N,N,Y,Friday,2022-05-06,1416,2,170.0,138.0,0.8117647058823529,0.9444444444444444,1.9444444444444444,1.811764705882353,F,15,Hispanic
2021-2022,4101,6,1,2015-07-02,6.855719145499223,F,Hispanic,N,N,Y,Tuesday,2022-05-10,1429,2,170.0,137.0,0.8058823529411765,0.9444444444444444,1.9444444444444444,1.8058823529411765,F,8,Hispanic
2021-2022,3614,0,1,2014-09-25,7.6387605494979365,M,Hispanic,N,N,Y,Monday,2022-05-16,1421,2,170.0,142.0,0.8352941176470589,0.9444444444444444,1.9444444444444444,1.835294117647059,F,9,White
2021-2022,3615,0,2,2014-05-22,7.983736832378488,M,Hispanic,Y,N,Y,Monday,2022-05-16,1437,2,170.0,154.0,0.9058823529411765,0.9444444444444444,2.9444444444444446,2.9058823529411764,F,8,Hispanic
2021-2022,607,0,5,2011-04-17,11.00912407510079,F,Hispanic,N,N,Y,Wednesday,2022-04-20,1556,3,170.0,144.0,0.8470588235294118,0.9444444444444444,5.944444444444445,5.847058823529411,M,30,Hispanic
2021-2022,3027,1,3,2013-07-31,8.6955926541955,M,Hispanic,N,Y,Y,Monday,2022-04-11,1545,4,170.0,139.0,0.8176470588235294,0.9444444444444444,3.9444444444444446,3.817647058823529,F,22,Black/African Am
2021-2022,4105,9,2,2013-10-09,8.618931257999822,M,Hispanic,N,N,Y,Monday,2022-05-23,1371,1,170.0,149.0,0.8764705882352941,0.9444444444444444,2.9444444444444446,2.876470588235294,F,30,Hispanic
2021-2022,644,9,4,2012-02-01,10.083711506738673,F,Hispanic,N,N,Y,Thursday,2022-03-03,1528,3,170.0,159.0,0.9352941176470588,0.9444444444444444,4.944444444444445,4.935294117647059,F,10,Filipino
2021-2022,4381,2,0,2015-09-18,6.666803562017016,M,Hispanic,N,N,Y,Thursday,2022-05-19,1472,3,170.0,144.0,0.8470588235294118,0.9444444444444444,0.9444444444444444,0.8470588235294118,F,5,Hispanic
2021-2022,3032,4,3,2013-03-28,9.125444054292696,M,Hispanic,N,N,N,Friday,2022-05-13,1525,3,170.0,170.0,1.0,0.9444444444444444,3.9444444444444446,3.999999,M,15,White
2021-2022,3033,1,4,2012-05-21,9.892058016249479,F,Hispanic,N,N,Y,Tuesday,2022-04-12,1466,2,170.0,139.0,0.8176470588235294,0.9444444444444444,4.944444444444445,4.817647058823529,F,17,Hispanic
2021-2022,4553,4,0,2016-11-10,5.530572154116785,F,Hispanic,N,N,Y,Monday,2022-05-23,1400,2,170.0,156.0,0.9176470588235294,0.9444444444444444,0.9444444444444444,0.9176470588235294,F,29,Hispanic
2021-2022,4109,2,1,2015-03-13,7.200695428379775,M,Hispanic,N,Y,Y,Wednesday,2022-05-25,1355,1,170.0,152.0,0.8941176470588236,0.9444444444444444,1.9444444444444444,1.8941176470588235,F,12,Hispanic
2021-2022,3623,2,1,2014-10-16,7.611381479428052,F,Hispanic,N,N,Y,Friday,2022-05-27,1503,3,170.0,165.0,0.9705882352941176,0.9444444444444444,1.9444444444444444,1.9705882352941178,F,20,White
2021-2022,660,5,4,2012-05-25,9.996098482515041,M,Hispanic,N,Y,Y,Tuesday,2022-05-24,1447,1,168.0,161.0,0.9583333333333334,0.9333333333333333,4.933333333333334,4.958333333333333,M,21,Hispanic
2021-2022,3624,7,1,2014-09-25,7.600429851400097,M,Hispanic,N,N,Y,Monday,2022-05-02,1439,2,170.0,167.0,0.9823529411764705,0.9444444444444444,1.9444444444444444,1.9823529411764707,F,15,Hispanic
2021-2022,664,0,5,2011-04-13,11.020075703128743,M,Hispanic,N,N,Y,Wednesday,2022-04-20,1579,4,170.0,140.0,0.8235294117647058,0.9444444444444444,5.944444444444445,5.823529411764706,F,8,White
2021-2022,665,3,5,2011-07-30,10.625817094122398,M,Hispanic,N,N,Y,Tuesday,2022-03-15,1526,3,170.0,170.0,1.0,0.9444444444444444,5.944444444444445,5.999999,F,8,White
2021-2022,666,2,6,2010-07-05,11.677173384805984,F,Hispanic,N,N,Y,Wednesday,2022-03-09,1527,3,170.0,168.0,0.9882352941176471,0.9444444444444444,6.944444444444445,6.988235294117647,F,12,Hispanic
2021-2022,3035,9,3,2012-12-03,9.243174055593201,F,Hispanic,N,N,Y,Wednesday,2022-03-02,1526,3,170.0,163.0,0.9588235294117647,0.9444444444444444,3.9444444444444446,3.958823529411765,F,13,Hispanic
2021-2022,668,0,5,2011-08-26,10.650458257185294,M,Hispanic,N,N,Y,Wednesday,2022-04-20,1513,2,170.0,151.0,0.888235294117647,0.9444444444444444,5.944444444444445,5.8882352941176475,M,30,Hispanic
2021-2022,4110,3,1,2015-05-14,6.992614495848649,M,Hispanic,N,N,Y,Wednesday,2022-05-11,1429,2,168.0,151.0,0.8988095238095238,0.9333333333333333,1.9333333333333333,1.8988095238095237,F,12,White
2021-2022,3036,7,4,2012-07-10,9.77706592195596,F,Hispanic,N,N,N,Wednesday,2022-04-20,1497,2,170.0,131.0,0.7705882352941177,0.9444444444444444,4.944444444444445,4.770588235294118,F,29,Hispanic
2021-2022,4111,9,1,2015-05-25,7.0035661238766025,M,Hispanic,Y,N,N,Thursday,2022-05-26,1419,2,170.0,161.0,0.9470588235294117,0.9444444444444444,1.9444444444444444,1.9470588235294117,F,5,Hispanic
2021-2022,3626,5,3,2013-05-07,9.04604475109003,F,Hispanic,N,N,N,Tuesday,2022-05-24,1506,3,170.0,164.0,0.9647058823529412,0.9444444444444444,3.9444444444444446,3.9647058823529413,F,9,Asian
2021-2022,4554,9,0,2016-05-04,6.0151816943537515,M,Hispanic,N,N,Y,Tuesday,2022-05-10,1572,4,170.0,162.0,0.9529411764705882,0.9444444444444444,0.9444444444444444,0.9529411764705882,M,12,White
2021-2022,676,3,4,2012-08-12,9.588150338473755,M,Hispanic,N,N,Y,Tuesday,2022-03-15,1557,4,170.0,155.0,0.9117647058823529,0.9444444444444444,4.944444444444445,4.911764705882353,F,8,White
2021-2022,679,4,6,2010-05-11,11.956439899518813,F,Hispanic,N,N,Y,Monday,2022-04-25,1507,2,170.0,154.0,0.9058823529411765,0.9444444444444444,6.944444444444445,6.905882352941177,F,24,Hispanic
2021-2022,3039,9,3,2013-02-18,9.032355216055088,F,Hispanic,N,N,N,Wednesday,2022-03-02,1519,3,170.0,159.0,0.9352941176470588,0.9444444444444444,3.9444444444444446,3.935294117647059,F,13,Hispanic
2021-2022,687,7,4,2011-11-29,10.393094998528374,F,Hispanic,N,Y,Y,Thursday,2022-04-21,1551,4,170.0,162.0,0.9529411764705882,0.9444444444444444,4.944444444444445,4.952941176470588,F,26,Hispanic
2021-2022,4114,1,1,2015-05-21,6.98987658884166,M,Hispanic,N,N,Y,Tuesday,2022-05-17,1441,2,170.0,158.0,0.9294117647058824,0.9444444444444444,1.9444444444444444,1.9294117647058824,F,22,Hispanic
2021-2022,689,2,4,2012-07-09,9.678501269704375,M,Hispanic,N,Y,Y,Monday,2022-03-14,1452,1,170.0,154.0,0.9058823529411765,0.9444444444444444,4.944444444444445,4.905882352941177,F,24,White
2021-2022,3040,7,3,2013-04-01,9.054258472110995,F,Hispanic,N,N,Y,Thursday,2022-04-21,1527,3,170.0,136.0,0.8,0.9444444444444444,3.9444444444444446,3.8,F,6,Asian
2021-2022,693,5,5,2010-09-28,11.518374778400652,F,Hispanic,N,N,Y,Tuesday,2022-04-05,1508,2,170.0,119.0,0.7,0.9444444444444444,5.944444444444445,5.7,F,29,White
2021-2022,3628,7,2,2014-01-30,8.243837998042396,F,Hispanic,N,Y,Y,Friday,2022-04-29,1475,3,170.0,159.0,0.9352941176470588,0.9444444444444444,2.9444444444444446,2.935294117647059,F,26,Hispanic
2021-2022,697,3,4,2012-07-24,9.755162665900052,M,Hispanic,N,N,N,Tuesday,2022-04-26,1505,3,170.0,163.0,0.9588235294117647,0.9444444444444444,4.944444444444445,4.958823529411765,F,8,White
2021-2022,4115,9,1,2015-07-30,6.814650540394395,F,Hispanic,N,N,Y,Monday,2022-05-23,1471,3,170.0,137.0,0.8058823529411765,0.9444444444444444,1.9444444444444444,1.8058823529411765,F,27,Hispanic
2021-2022,3629,8,2,2014-08-15,7.7619663648124195,F,Hispanic,N,N,Y,Friday,2022-05-20,1504,3,170.0,169.0,0.9941176470588236,0.9444444444444444,2.9444444444444446,2.9941176470588236,M,30,White
2021-2022,699,5,4,2012-07-29,9.626481036571592,M,Hispanic,N,N,N,Tuesday,2022-03-15,1558,4,170.0,166.0,0.9764705882352941,0.9444444444444444,4.944444444444445,4.976470588235294,F,17,Hispanic
2021-2022,3630,6,2,2014-03-05,8.167176601846718,M,Hispanic,N,N,Y,Thursday,2022-05-05,1438,2,170.0,148.0,0.8705882352941177,0.9444444444444444,2.9444444444444446,2.8705882352941177,F,7,White
2021-2022,3043,7,3,2013-01-16,9.278766846684052,M,Hispanic,N,N,N,Thursday,2022-04-28,1506,3,170.0,165.0,0.9705882352941176,0.9444444444444444,3.9444444444444446,3.9705882352941178,F,7,Hispanic
2021-2022,701,9,6,2010-06-16,11.712766175896835,M,Hispanic,N,N,Y,Thursday,2022-03-03,1544,3,170.0,160.0,0.9411764705882353,0.9444444444444444,6.944444444444445,6.9411764705882355,F,26,White
2021-2022,4555,4,0,2016-09-08,5.689370760522118,F,Hispanic,N,N,Y,Wednesday,2022-05-18,1420,2,170.0,154.0,0.9058823529411765,0.9444444444444444,0.9444444444444444,0.9058823529411765,F,29,Hispanic
2021-2022,702,3,5,2011-03-28,10.97079337700295,F,Hispanic,N,N,Y,Thursday,2022-03-17,1524,3,170.0,168.0,0.9882352941176471,0.9444444444444444,5.944444444444445,5.988235294117647,M,21,Hispanic
2021-2022,3044,5,3,2013-08-08,8.791419399440098,F,Hispanic,N,N,N,Tuesday,2022-05-24,1483,2,170.0,134.0,0.788235294117647,0.9444444444444444,3.9444444444444446,3.788235294117647,M,26,Filipino
2021-2022,3045,6,3,2013-07-28,8.610717536978857,F,Hispanic,Y,Y,Y,Tuesday,2022-03-08,1414,1,170.0,127.0,0.7470588235294118,0.9444444444444444,3.9444444444444446,3.7470588235294118,F,36,White
2021-2022,708,0,4,2012-08-17,9.68671499072534,M,Hispanic,N,N,Y,Monday,2022-04-25,1598,4,170.0,151.0,0.888235294117647,0.9444444444444444,4.944444444444445,4.8882352941176475,F,31,Hispanic
2021-2022,614,1,4,2012-01-26,10.209655229060145,M,Hispanic,N,N,Y,Tuesday,2022-04-12,1509,3,170.0,132.0,0.7764705882352941,0.9444444444444444,4.944444444444445,4.776470588235294,F,17,Hispanic
2021-2022,4556,6,4,2012-02-22,10.026215459591915,M,Hispanic,N,N,Y,Thursday,2022-03-03,1393,1,163.0,149.0,0.9141104294478528,0.9055555555555556,4.905555555555556,4.914110429447852,F,11,Hispanic
2021-2022,615,7,4,2012-05-16,9.930388714347318,M,Hispanic,Y,N,Y,Thursday,2022-04-21,1497,2,170.0,155.0,0.9117647058823529,0.9444444444444444,4.944444444444445,4.911764705882353,F,26,Hispanic
2021-2022,619,8,4,2012-03-16,9.974195226459134,F,Hispanic,N,N,Y,Monday,2022-03-07,1513,3,170.0,157.0,0.9235294117647059,0.9444444444444444,4.944444444444445,4.923529411764706,F,20,Hispanic
2021-2022,3029,1,3,2012-12-07,9.234960334572236,M,Hispanic,Y,N,Y,Thursday,2022-03-03,1468,2,170.0,162.0,0.9529411764705882,0.9444444444444444,3.9444444444444446,3.9529411764705884,F,17,Hispanic
